mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel__maxlen,param_kernel__ssk_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
578.14521651268,6.56984181276957,128.6564371585846,10.579879769228015,3,0.8,"{'kernel__maxlen': 3, 'kernel__ssk_lambda': 0.8}",0.9164068641553849,0.8591814349674568,0.8479240680775757,0.8926027397260274,0.8071784185730605,0.8302635912424368,0.8642844065935045,0.8007502493784093,0.8587582958232979,0.9161353694475148,0.8593485437984668,0.03839649890453523,9
542.4832999229432,28.450666625358675,114.70803439617157,5.2769245520234,3,0.9,"{'kernel__maxlen': 3, 'kernel__ssk_lambda': 0.9}",0.8896396396396397,0.8310045481160808,0.8703882184221815,0.8926027397260274,0.8353441907249964,0.8513978991790179,0.8358246342016823,0.8007502493784093,0.8007502493784093,0.889269406392694,0.8496971775159139,0.03312511751708771,13
506.49802961349485,4.981399354927103,114.17078349590301,5.098955882374186,3,1.0,"{'kernel__maxlen': 3, 'kernel__ssk_lambda': 1.0}",0.8896396396396397,0.8310045481160808,0.8939499439406562,0.8926027397260274,0.8071784185730605,0.8734751880331743,0.7805914486644167,0.8304732988464223,0.7427422029335209,0.947516302953404,0.8489173731426403,0.05853569350170792,14
506.5274449110031,6.520762004427743,113.96051578521728,4.5094239171796415,3,1.1,"{'kernel__maxlen': 3, 'kernel__ssk_lambda': 1.1}",0.9164068641553849,0.8604169185897815,0.8402032601945308,0.8965831481604893,0.8358246342016823,0.9208209661002956,0.8642844065935045,0.8037900712978197,0.7734223710928083,0.8935790486186151,0.8605331689004911,0.045819310205620675,8
506.8641643762588,5.318058665333656,114.24583415985107,5.013419801581202,3,1.2,"{'kernel__maxlen': 3, 'kernel__ssk_lambda': 1.2}",0.9476966276867815,0.8939499439406562,0.8172761104487233,0.9252915127470066,0.7917946585722628,0.9252915127470066,0.8965831481604893,0.8396417942838263,0.8166215875957715,0.8935790486186151,0.8747725944801139,0.05140650423231937,4
668.3171159505844,8.882824317359972,150.36623244285585,6.342034096954704,4,0.8,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 0.8}",0.9164068641553849,0.8310045481160808,0.8479240680775757,0.8926027397260274,0.7782962947730454,0.8734751880331743,0.8642844065935045,0.8304732988464223,0.833904109589041,0.889269406392694,0.8557640924302949,0.037863914485931176,11
668.0081645011902,7.652440869383355,150.60380001068114,6.418005213653262,4,0.9,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 0.9}",0.8896396396396397,0.8310045481160808,0.8703882184221815,0.8926027397260274,0.8071784185730605,0.8513978991790179,0.838904109589041,0.8304732988464223,0.8037900712978197,0.8599627203726672,0.8475341663761957,0.029456177380784772,15
690.5071263551712,22.25705083200819,163.8277471780777,8.584064733610907,4,1.0,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.0}",0.8896396396396397,0.8604169185897815,0.8939499439406562,0.8926027397260274,0.8353441907249964,0.8734751880331743,0.867800722458798,0.8304732988464223,0.8304732988464223,0.8935790486186151,0.8667754989424534,0.02521247923880905,6
727.3867148876191,15.394294720770871,178.5795608282089,18.584700959824183,4,1.1,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.1}",0.9448198198198198,0.8896396396396397,0.8402032601945308,0.8965831481604893,0.8910578197389478,0.8734751880331743,0.9208209661002956,0.833904109589041,0.8037900712978197,0.8935790486186151,0.8787873071192372,0.040108579486916124,3
678.1496844530105,6.015576868605857,154.28054103851318,5.845678816511191,4,1.2,"{'kernel__maxlen': 4, 'kernel__ssk_lambda': 1.2}",0.9187187715331981,0.9187187715331981,0.8479240680775757,0.8965831481604893,0.8734751880331743,0.8810537485094523,0.8965831481604893,0.869927303609762,0.8091955106333844,0.8935790486186151,0.8805758706869339,0.0314907070858439,2
930.6032266616821,68.7405466851342,218.5579972267151,10.194031270253175,5,0.8,"{'kernel__maxlen': 5, 'kernel__ssk_lambda': 0.8}",0.8896396396396397,0.8604169185897815,0.8479240680775757,0.8926027397260274,0.8071784185730605,0.8513978991790179,0.8642844065935045,0.8037900712978197,0.8599627203726672,0.889269406392694,0.8566466288441787,0.029788798591619096,10
942.2079524993896,22.27912738876575,207.80079963207245,10.778257511784837,5,0.9,"{'kernel__maxlen': 5, 'kernel__ssk_lambda': 0.9}",0.9187187715331981,0.8310045481160808,0.8703882184221815,0.8926027397260274,0.8353441907249964,0.8513978991790179,0.867800722458798,0.8304732988464223,0.8091955106333844,0.8037900712978197,0.8510715970937927,0.034666345266458724,12
874.0775447368621,15.875152792892194,192.07612507343293,9.024221054487727,5,1.0,"{'kernel__maxlen': 5, 'kernel__ssk_lambda': 1.0}",0.9187187715331981,0.8604169185897815,0.8939499439406562,0.8926027397260274,0.8353441907249964,0.8734751880331743,0.8965831481604893,0.8037900712978197,0.8037900712978197,0.8638176153873428,0.8642488658691306,0.037342441511606775,7
911.2283388614654,34.47513819748152,212.89794342517854,12.221393502478215,5,1.1,"{'kernel__maxlen': 5, 'kernel__ssk_lambda': 1.1}",0.9448198198198198,0.9187187715331981,0.8703882184221815,0.867800722458798,0.8910578197389478,0.8734751880331743,0.9208209661002956,0.833904109589041,0.8091955106333844,0.8935790486186151,0.8823760174947456,0.03878041212695336,1
789.5646895885468,137.74149685907565,147.23871531486512,57.10026862657564,5,1.2,"{'kernel__maxlen': 5, 'kernel__ssk_lambda': 1.2}",0.9187187715331981,0.9187187715331981,0.8479240680775757,0.8965831481604893,0.867800722458798,0.8513978991790179,0.8965831481604893,0.869927303609762,0.7857045399490376,0.8935790486186151,0.8746937421280181,0.03799996832977359,5
