mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel__maxlen,param_kernel__ssk_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
242.6196197271347,2.6896890534799107,56.406317138671874,1.8959500561684544,5,1.0,"{'kernel__maxlen': 5, 'kernel__ssk_lambda': 1.0}",0.9187187715331981,0.8513978991790179,0.867800722458798,0.755415676714117,0.838904109589041,0.9447453940872762,0.8896396396396397,0.8896396396396397,0.8037900712978197,0.8599627203726672,0.8620014644511214,0.051984570767782304,2
301.2794349193573,4.665491170148587,70.32972137928009,2.865978857409101,6,0.01,"{'kernel__maxlen': 6, 'kernel__ssk_lambda': 0.01}",0.8105553651663777,0.7852054794520548,0.7510766561474151,0.6603867962843771,0.7617602351758027,0.8604169185897815,0.7741341251304831,0.8891559427897282,0.8304732988464223,0.7403708152692412,0.7863535632851685,0.06210310164943591,21
300.3019557476044,3.06221132256798,69.45665483474731,3.0424419934866807,6,0.25,"{'kernel__maxlen': 6, 'kernel__ssk_lambda': 0.25}",0.8105553651663777,0.7852054794520548,0.7510766561474151,0.6603867962843771,0.7617602351758027,0.8604169185897815,0.8013519153061857,0.8891559427897282,0.8304732988464223,0.7403708152692412,0.7890753423027386,0.062104353655059494,16
300.37734937667847,3.77946643144248,69.66374199390411,3.2468775580616547,6,0.5,"{'kernel__maxlen': 6, 'kernel__ssk_lambda': 0.5}",0.8353441907249964,0.7852054794520548,0.8098500416538107,0.7253582631271511,0.7917946585722628,0.8604169185897815,0.8310045481160808,0.8891559427897282,0.8037900712978197,0.8005686099726079,0.8132488724296294,0.04245404507210258,11
300.88488545417783,3.0352321273791905,69.57519519329071,3.084298168958329,6,0.75,"{'kernel__maxlen': 6, 'kernel__ssk_lambda': 0.75}",0.9462910052762135,0.8147804788173003,0.8098500416538107,0.7253582631271511,0.8216588633193419,0.8604169185897815,0.8878749711016786,0.917010954628728,0.8304732988464223,0.8587582958232979,0.8472473091183726,0.05905835633130972,7
299.13489508628845,3.532281028121967,69.9231892824173,3.4446578884907644,6,1.0,"{'kernel__maxlen': 6, 'kernel__ssk_lambda': 1.0}",0.9187187715331981,0.8513978991790179,0.867800722458798,0.755415676714117,0.867800722458798,0.9164068641553849,0.8896396396396397,0.8642844065935045,0.7785388127853882,0.833904109589041,0.8543907625106886,0.05065802725742171,4
366.10254964828493,5.690539002643763,85.75482904911041,4.69188935872905,7,0.01,"{'kernel__maxlen': 7, 'kernel__ssk_lambda': 0.01}",0.8105553651663777,0.7852054794520548,0.7510766561474151,0.6603867962843771,0.7617602351758027,0.8604169185897815,0.7741341251304831,0.8891559427897282,0.8304732988464223,0.7403708152692412,0.7863535632851685,0.06210310164943591,21
368.0178078651428,7.5048722594598365,85.90018951892853,3.7156489774303596,7,0.25,"{'kernel__maxlen': 7, 'kernel__ssk_lambda': 0.25}",0.8105553651663777,0.7852054794520548,0.7510766561474151,0.6603867962843771,0.7617602351758027,0.8604169185897815,0.8013519153061857,0.8891559427897282,0.8304732988464223,0.7403708152692412,0.7890753423027386,0.062104353655059494,16
364.6274739742279,4.666671527123665,84.91709835529328,3.367905234483116,7,0.5,"{'kernel__maxlen': 7, 'kernel__ssk_lambda': 0.5}",0.8353441907249964,0.7852054794520548,0.8098500416538107,0.7253582631271511,0.7917946585722628,0.8604169185897815,0.8310045481160808,0.8891559427897282,0.8037900712978197,0.8005686099726079,0.8132488724296294,0.04245404507210258,11
365.52243695259097,4.788986983298825,84.89742350578308,3.168194120854468,7,0.75,"{'kernel__maxlen': 7, 'kernel__ssk_lambda': 0.75}",0.9462910052762135,0.838904109589041,0.7805914486644167,0.7253582631271511,0.7917946585722628,0.8604169185897815,0.8878749711016786,0.8891559427897282,0.8304732988464223,0.771034354579809,0.8321894971136505,0.0629737932711326,10
335.3421243906021,52.757953883624516,67.58817842006684,18.540874157463946,7,1.0,"{'kernel__maxlen': 7, 'kernel__ssk_lambda': 1.0}",0.9187187715331981,0.8513978991790179,0.8441889033663761,0.755415676714117,0.867800722458798,0.8642844065935045,0.8402032601945308,0.8402032601945308,0.7785388127853882,0.833904109589041,0.8394655822608502,0.04321236900160697,9
